participant&question,duration,energy,min_pitch,max_pitch,mean_pitch,pitch_sd,pitch_abs,pitch_quant,pitchUvsVRatio,diffPitchMaxMin,diffPitchMaxMean,diffPitchMaxMode,intensityMin,intensityMax,intensityMean,intensitySD,intensityQuant,diffIntMaxMin,diffIntMaxMean,diffIntMaxMode,avgVal1,avgBand2,avgBand3,jitter,shimmer,numVoiceBreaks,PercentBreaks,speakRate,numPause,maxDurPause,avgDurPause,TotDurPause:3,iInterval,MaxRising:3,MaxFalling:3
P48Q2,29.303708333333333,0.000864589,74.03896007,321.38793378363573,116.48538077951225,55.456009288726065,223.13392947851816,91.95600182974296,3.566302652106084,247.34897371734533,204.9025530041235,229.43193195389279,36.20232449,62.218290084951626,48.68865900877281,5.120624996746913,44.34680059095692,26.015965592265225,13.529631076178816,17.87148949399471,779.7999380487026,694.6364842187068,781.6634564,0.03959,0.19372,69,0.6759099999999999,0.001560062,23,2.2720000000000002,0.653,15.025,75,185.622,235.201
P48Q3,94.31358333333333,0.009916224,72.35000552248978,379.5947064274997,112.13497865867024,47.609098230890424,219.37294988944674,96.13340721279006,1.877899877899878,307.24470090500995,267.45972776882945,283.46129921470964,35.86958920202379,72.71569163360567,54.200689686670046,7.184278578539318,47.33420559159422,36.84610243158188,18.515001946935627,25.381486042011453,731.2557965129016,645.9055670309175,769.1088032604619,0.03057,0.20632000000000003,273,0.64993,0.00030525,70,3.392000000000001,0.846,59.216,263,294.053,224.711
P48Q4,67.718625,0.004813661,72.42211832937551,362.7738231831367,113.82417377384581,57.67800059312529,244.40624854301197,92.84158042554714,3.0648648648648646,290.3517048537612,248.94964940929088,269.93224275758956,36.016041913359985,68.77645186869196,52.497862891183125,6.259386726237004,47.88289458466324,32.76040995533198,16.27858897750884,20.893557284028724,705.4179673543435,640.0775574946053,738.8880401965939,0.0369,0.20658,170,0.74736,0.000600601,57,3.935999999999998,0.696,39.683,178,271.506,268.405
P48Q5,49.742416666666664,0.004479773,73.13433785410481,370.2425414863601,111.25253161276184,52.87143805,262.2210585871871,94.55082778942658,2.379333786539769,297.10820363225525,258.99000987359824,275.6917136969335,35.15717285512748,67.43787194523121,53.53086111602825,6.9956642365668795,48.51816915,32.28069909010373,13.90701082920296,18.91970279959041,674.6600904709803,621.0136277227826,750.4904789797358,0.03454,0.21678999999999998,133,0.6845300000000001,0.00067981,40,2.7733333333333348,0.696,27.851,135,259.133,270.063
P49Q1,69.18560416666666,0.017617952497006626,71.79968409021762,349.9861322490632,114.9647977688021,27.41937818123773,168.09308284548513,106.88543756661545,0.7803810504634398,278.18644815884556,235.0213344802611,243.10069468244774,35.04782668674377,71.41807749,58.04196679844522,8.668361884764776,52.87386966890232,36.37025080764864,13.376110695947183,18.544207825490084,624.2193463,606.7453080015337,593.3580487403988,0.01704,0.15682000000000001,136,0.43349,0.000257467,49,4.528802083333339,0.861,42.171,140,226.148,230.947
P49Q2,72.2605,0.019958263258226604,73.89412113638767,235.6428563117441,112.1625882382634,20.042996107129547,89.69159084130352,106.75828808071581,0.9681198910081744,161.74873517535644,123.48026807348072,128.8845682310283,33.99263757039539,73.1458166,58.39377516154018,9.115452063528673,51.69658488,39.15317903010961,14.752041438964824,21.44923172,669.5911471030491,629.9583764305021,615.2530829744445,0.015460000000000002,0.14952000000000001,123,0.48096,0.00027248,45,4.981333333333334,1.104,49.696,123,155.87,133.984
P49Q3,144.00852083333334,0.080296479,75.73308615986546,391.2690202865619,124.48932687768028,27.70742864199504,121.02468395868613,116.77254430147619,0.9392510775862069,315.5359341266964,266.7796934088816,274.4964759850857,34.25330185034673,80.83577751851792,61.44396635522413,9.652131766,56.66095153,46.582475668171185,19.391811163293788,24.174825992307717,644.978544,578.8895992274885,--undefined--,0.01576,0.16579000000000002,285,0.47964,0.000134698,119,7.540260416666655,0.727,86.468,297,279.495,253.647
P49Q4,107.62204166666666,0.06299455,72.08741502668707,376.6857631400086,126.90367251837017,27.940999593002832,134.73915216240272,119.63919189556125,1.072226502311248,304.59834811332155,249.78209062163842,257.04657124444736,35.060164363207775,76.17863986457384,61.65629471997137,10.60454395643854,54.374471761157196,41.11847550136606,14.522345144602468,21.804168103416643,701.5287731293508,580.5305784913913,612.2110632602154,0.01748,0.1655,185,0.47863999999999995,0.000192604,66,5.375999999999991,0.944,62.312,189,266.995,264.396
P49Q5,192.1821875,0.13469200542713708,72.24539921110033,350.2559972836066,125.9517552371843,27.646768073853973,138.58221278238253,118.64105680697574,0.9066282992657273,278.01059807250624,224.30424204642227,231.61494047663084,34.931464552760985,79.57292299006936,62.43747681257439,10.612165963482699,56.78465596526031,44.64145843730837,17.13544617749497,22.788267024809045,660.6278093708717,548.7422047276149,589.8444263162742,0.01743,0.16482,349,0.45852,9.922603691208574e-05,144,3.829333333333338,0.79,113.744,360,237.498,234.912
P50Q1,43.652166666666666,0.003198507,73.92081348692234,362.7349199273693,98.35760019610582,34.256241966231094,171.70475070701684,90.28054086424879,1.2789968652037618,288.81410644044695,264.37731973126347,272.4543790631205,35.29322430856149,66.33918300877752,52.63226376792914,6.4242290398196955,49.10540448465718,31.045958700216033,13.706919240848386,17.233778524120346,734.5479026528337,540.0093278778795,582.1773434723731,0.02177,0.18205,113,0.56161,0.000522466,31,1.7920000000000007,0.636,19.73,121,265.513,274.517
P50Q2,55.1228125,0.005210933,73.92049116945336,371.6892638635043,109.53719460000677,65.66502385035312,326.1937777,85.54453300230583,1.4473567303420702,297.7687727,262.15206926349754,286.14473086119847,36.14840953909933,71.93112618565354,53.74053880055827,6.203445310325937,49.71270636971763,35.782716646554206,18.19058738509527,22.21841981593591,657.8705445316026,551.7459490785653,549.6009524583359,0.03312,0.19402000000000003,180,0.58928,0.000444247,52,3.1466666666666656,0.607,31.583,184,286.529,289.783
P50Q3,90.80925,0.007352036,73.64317946825246,385.51021048780234,116.95187346225481,71.88257081104125,175.6640827888167,85.11826449593434,4.963863337713534,311.86703101954987,268.55833702554753,300.391946,35.18172732984436,78.22225186574364,53.06573596529324,6.1411329053775185,46.65297226299608,43.04052453589929,25.1565159,31.569279602747564,743.8913025040442,551.0337223921355,595.0510714096549,0.03226,0.20181000000000002,171,0.80151,0.00065703,77,3.7333333333333343,0.905,69.703,181,274.514,285.441
P50Q4,106.4220625,0.008128481,73.87608487881418,368.63034710733837,96.11830860719009,45.85015951405861,240.63535120824946,84.64883850753105,1.5452153110047846,294.75426222852417,272.51203850014826,283.9815085998073,35.137603474854096,68.51762021211341,52.812496897636265,6.422291888364295,49.23012044463462,33.38001673725932,15.705123314477149,19.287499767478792,696.4868662062373,554.3066106483549,572.3952815062299,0.03186,0.19297999999999998,312,0.61834,0.000239234,96,4.117333333333334,0.554,53.206,326,262.09,272.54
P50Q5,54.1669375,0.003905008,73.04549949471198,359.5032157302377,99.71017442824494,52.11118624029139,283.3022164519489,84.03999965893789,1.3534782608695652,286.4577162355257,259.79304130199273,275.4632160712998,36.14399267520513,65.51132351693325,52.552554948611466,5.789683430714124,49.90380931909396,29.367330841728112,12.95876856832178,15.607514197839286,674.2874558382434,534.1287260831931,515.9936486105341,0.02979,0.1997,166,0.57574,0.000434783,52,1.7066666666666634,0.515,26.769,176,262.017,267.807
P52Q1,27.8535625,0.000731879,75.04494350887622,235.40600685335073,110.05677717666373,23.398625242926222,140.49353764692646,101.45869624055607,1.2026920031670625,160.36106334447453,125.3492297,133.94731061279467,35.31544014417212,58.19549291945846,48.18491329,5.152503221815961,45.32415223527774,22.880052775286337,10.010579627526461,12.871340684180723,714.0640643103335,705.8441238960115,778.9374984239672,0.017310000000000002,0.17895,71,0.51713,0.000791766,20,1.4719999999999978,0.608,12.167,76,124.578,158.099
P52Q2,50.368541666666665,0.001675641,71.99980815,330.79476497608937,104.79379424272075,23.33597679479178,126.83820762095924,98.92540746256986,1.1093880972338641,258.79495682939216,226.0009707333686,231.8693575135195,33.43253266781511,59.78178818,49.20159986930923,5.581632537705213,46.01871433523292,26.349255511088387,10.58018830959427,13.763073843670576,695.0275899383391,631.8575635510588,712.6689487780924,0.01595,0.17866,112,0.50967,0.000419111,43,1.9093333333333362,0.603,25.942,117,240.28,220.85
P52Q3,52.45758333333333,0.00336674,75.01530126,356.9778401414645,110.16862226167838,27.940823951240574,135.92562602146987,103.04261219299975,1.3370485956308515,281.96253888494783,246.80921787978616,253.93522794846479,35.41921287580004,65.61460534138358,52.058153040071346,6.592254652967374,47.62397816827806,30.195392465583538,13.556452301312234,17.990627173105523,694.0328710653188,581.830808,697.2618897143606,0.019610000000000002,0.18197,125,0.523,0.000445831,42,1.9520000000000053,0.609,25.589,124,241.565,245.558
P52Q4,62.2063125,0.003920239,74.68799887660823,362.98888454340033,111.78622429871363,34.11010942604386,175.94630772857724,103.04780938678293,1.1549393414211437,288.3008856667921,251.20266024468668,259.9410751566174,35.11118119509184,65.99135864295395,51.979379261348235,6.138906817267969,48.277156815961746,30.880177447862117,14.01197938160572,17.71420182699221,669.3209972947302,562.8010971732612,646.0182656512574,0.019710000000000002,0.1804,152,0.5384300000000001,0.00034662,58,1.7058229166666692,0.596,34.548,158,256.759,245.936
P52Q5,35.28120833333333,0.001948499,72.95830238159049,371.3427603022038,106.89950969784296,23.026891450828412,128.00658014556524,100.74909442471387,1.185368877867328,298.38445792061333,264.44325060436086,270.59366587748997,35.164464053812615,64.19688346748332,51.39628902555209,6.1754386116439655,47.90585467483423,29.032419413670702,12.800594441931224,16.291028792649087,706.7880478253037,558.3538102770868,654.5937853302038,0.01921,0.17536000000000002,91,0.54718,0.000619963,38,2.6240000000000023,0.495,18.793,90,239.801,281.612
P53Q1,39.60760416666667,0.002126796,65.71561485166032,421.78389617152436,160.4082559709373,38.028620452217154,329.82335331595516,150.60249611768924,0.8533957845433255,356.0682813,261.3756402005871,271.1814000538351,35.55273877727318,64.67468747388915,51.28664706527072,4.991036528295582,48.87484658696763,29.121948696615974,13.38804040861843,15.799840886921523,610.7066879959323,640.7447104,684.2436745322772,0.0229,0.19313,107,0.43148000000000003,0.000468384,39,1.269333333333332,0.449,17.504,121,174.363,253.015
P53Q2,37.502854166666665,0.002000736,68.89995148599797,343.12048327262494,164.28398591306237,40.395671797710634,316.7061385549374,153.9475621987313,0.9434647302904564,274.22053178662696,178.83649735956257,189.17292107389363,35.728021804779544,61.69338129,51.258916027824306,4.9522601309493535,48.894939188615695,25.965359483779054,10.434465260734292,12.798442099942903,598.634019,652.3635223637617,691.0273165095929,0.02752,0.19125,129,0.46293,0.000518672,28,1.365333333333333,0.593,16.597,141,172.595,173.173
P53Q3,49.55733333333333,0.002806652,65.97836926,351.26742722394704,159.98581525944977,32.87871097395692,262.3049080422043,153.48494608406557,1.013826758845059,285.2890579673132,191.28161196449727,197.78248113988147,35.68581341537347,63.375091508019906,51.515936202830176,5.487845362041223,48.957461488163304,27.68927809264644,11.85915530518973,14.417630019856603,620.2996685671596,654.4495594972914,690.2640841050868,0.0235,0.18956,152,0.51488,0.000406669,38,3.8400000000000003,0.516,19.627,167,167.647,193.812
P53Q4,42.860416666666666,0.002602959,69.25118163634488,363.56115349775433,161.52011055559032,40.44239850908393,282.8918005275099,152.03070248646253,1.0443914081145584,294.30997186140945,202.0410429,211.5304510112918,35.48821133337836,64.49407479,51.82046398748912,5.545050012567462,48.86384153102638,29.00586345296844,12.67361079885768,15.63023325532042,622.4364460600603,661.3467785247128,679.5896583167822,0.026930000000000003,0.19498000000000001,134,0.48784,0.000477327,42,1.5146666666666668,0.488,20.48,158,180.318,203.368
P53Q5,39.416270833333336,0.003353573,65.86519024045889,423.7344343108009,160.55994653637177,39.48146858762732,243.27104267163926,149.7738464538052,0.6595027391487569,357.8692441,263.17448777442917,273.96058785699574,36.54774275551366,64.66462488009337,53.28354713845003,5.408891390010043,50.77189084488192,28.11688212457971,11.381077741643338,13.892734035211447,572.8132498,630.9913516209929,626.5205956389211,0.02245,0.1906,121,0.39696,0.000421408,40,2.218666666666671,0.443,17.707,130,221.721,173.639
P55Q1,18.367791666666665,0.000551633,65.71315585,344.3866764692463,174.58630418160968,45.40578678811707,232.07328191255593,168.83451828565717,1.2057761732851986,278.6735206227437,169.80037228763663,175.55215818358914,35.829140866389494,62.85971513,48.74872994972349,4.703374585338806,46.645551496238035,27.03057426403401,14.110985180700013,16.214163634185468,697.2743447034353,747.8140157558603,743.7953412833896,0.01915,0.20069,46,0.43389000000000005,0.001203369,16,0.7466666666666661,0.401,6.421,48,161.069,202.797
P55Q2,40.103,0.001683729,67.41888329,369.8079853672915,176.4021021984918,28.20509897905984,186.1423143759753,171.8142688810008,0.8812206572769953,302.3891020816926,193.4058831687997,197.9937164862907,35.66344354,63.06622373,50.218214718779365,5.606048225183557,47.03228056920712,27.402780190708405,12.848009013744438,16.033943163316685,683.8528764962008,657.6491938983347,702.1412400248029,0.01817,0.18528,91,0.43539,0.000469484,40,1.3119999999999994,0.522,20.864,98,142.906,181.501
P55Q3,38.72541666666667,0.002435728,68.33557286042705,294.85526675828675,176.77816178791684,27.81569916836955,190.18713583358954,173.56626743873295,0.8371320037986705,226.5196938978597,118.0771049703699,121.2889993195538,35.24140846888844,66.20440123119246,51.97337809529542,6.356275278383684,48.75483983903621,30.962992762304026,14.23102313589704,17.449561392156255,661.3455979025639,622.2076847578952,662.0594755254175,0.016970000000000002,0.18318,95,0.42957,0.000474834,32,1.8453333333333362,0.547,17.493,99,94.061,127.086
P55Q4,26.480229166666668,0.000815389,75.04278107217215,357.33886589752836,172.3303543209229,34.34573915953218,200.92145541327028,167.3710394588785,1.553088803088803,282.2960848253562,185.00851157660546,189.96782643864987,34.81572925306771,63.157052424300026,48.87381731,5.6438417669400085,44.30457639767628,28.341323171232318,14.283235116989523,18.852476026623748,740.9331788597892,674.7736149164292,715.4429934943787,0.01693,0.19285,50,0.42046,0.000965251,24,1.3546666666666667,0.534,12.811,51,187.4,187.938
P55Q5,40.86833333333333,0.001145839,73.88232443944229,282.9085728720979,167.34012533888048,32.33711364585344,181.22940321778503,169.7010346686931,1.383537653,209.02624843265562,115.56844753321744,113.20753820340482,34.696603319570485,64.99439493407597,48.46432174706444,5.393246941688763,44.32238204482591,30.297791614505485,16.53007318701153,20.672012889250063,722.8494165444832,674.7459116874581,771.7027059,0.02076,0.18897,92,0.5649000000000001,0.000583771,32,1.9520000000000017,0.688,22.027,94,175.995,168.5
P56Q1,80.01164583333333,0.002710232,71.57145804,326.5068853786674,190.47612514746365,53.26649866113542,273.94239915024167,203.86888929465678,1.2478920741989883,254.9354273379303,136.03076023120374,122.63799608401061,34.57754454938972,63.71859995118897,49.28342937,5.3283261611422255,44.89752877022616,29.14105540179925,14.435170583895172,18.82107118096281,704.0875194566303,632.2662872,758.6113758,0.027469999999999998,0.19414,215,0.55732,0.000281057,70,3.3599999999999994,0.732,51.253,245,179.47,205.869
P56Q2,37.3776875,0.000867626,75.02947763334481,399.9288006306233,186.51815625910456,61.80532363,343.2766333018029,201.90106322516726,1.2726719415702983,324.8993229972785,213.41064437151874,198.02773740545604,34.21677018022007,59.83536879086434,47.645000309867946,5.301928726706277,43.760249074376034,25.61859861064427,12.19036848099639,16.075119716488302,729.9012356333855,695.6058592596025,774.7182941408506,0.028090000000000004,0.18481999999999998,97,0.39747,0.000608643,31,1.8773333333333333,0.522,16.176,113,320.715,280.501
